Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
674;1;Смеситель для ванны Frap F3273;Для ванны;485717;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F3273;Смеситель для ванны Frap F3273;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a402ee2c-1cd8-40f5-916d-e6843c09a74a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
675;1;Смеситель для ванны Frap F2273;Для ванны;460601;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2273;Смеситель для ванны Frap F2273;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-30d048f9-79d3-4782-86f8-67f5c1bc6b87.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
676;1;Клей Extra Ventum 515 ;Монтажные клеи;37000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Клей Extra Ventum 515 ;Клей Extra Ventum 515 ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-7063321c-0d04-4cf0-a4af-092824dd3db2.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
677;1; Гидроизоляция Izostop Ventum 520 10кг ;Гидроизоляции;240000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Гидроизоляция Izostop Ventum 520 10кг ; Гидроизоляция Izostop Ventum 520 10кг ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-b63e60a8-0907-402f-821f-a22435069220.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
678;1; Гидроизоляция Izostop Ventum 520 20кг ;Гидроизоляции;390000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Гидроизоляция Izostop Ventum 520 20кг ; Гидроизоляция Izostop Ventum 520 20кг ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2573052b-109f-4f89-97ee-41649f244c09.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
679;1; Минеральная вата Knauf Плита 12 кв TR-040 50 мм;Минеральная вата;267537;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Knauf Плита 12 кв TR-040 50 мм; Минеральная вата Knauf Плита 12 кв TR-040 50 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0606e787-fbed-434e-af25-a6b31da305cd.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
680;1; Минеральная вата Knauf Плита 6,1 кв TR-040 100 мм;Минеральная вата;267537;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Knauf Плита 6,1 кв TR-040 100 мм; Минеральная вата Knauf Плита 6,1 кв TR-040 100 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e823a1f9-d907-4ec3-a732-3249034ee109.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
681;1; Минеральная вата Knauf 18 кв TR-040 50 мм;Минеральная вата;404036;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Knauf 18 кв TR-040 50 мм; Минеральная вата Knauf 18 кв TR-040 50 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-6fbcae2a-76be-497e-a14c-eb011cdfbb15.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
682;1; Минеральная вата Knauf Плита 6 кв TR-037 100 мм;Минеральная вата;360356;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Knauf Плита 6 кв TR-037 100 мм; Минеральная вата Knauf Плита 6 кв TR-037 100 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3f0491e0-098d-4c3d-8b1f-d224947cce30.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
683;1; Дюбель Иран 6*32 (100 шт);Дюбели и дюбель-гвозди;24024;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель Иран 6*32 (100 шт); Дюбель Иран 6*32 (100 шт);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-58d86503-fab6-4a02-b930-287ce10ece7e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
684;1; Дюбель Иран 6*28 (100 шт);Дюбели и дюбель-гвозди;19656;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель Иран 6*28 (100 шт); Дюбель Иран 6*28 (100 шт);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c1ba2fe7-2223-41d7-85ea-6ef3d4bca2cd.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
685;1; Шпатель прямоугольный 250мм;Шпатели;24024;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель прямоугольный 250мм; Шпатель прямоугольный 250мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5ff345f6-368b-4a0d-88e3-70545abed90d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
686;1; Шпатель прямоугольный 300мм;Шпатели;28392;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель прямоугольный 300мм; Шпатель прямоугольный 300мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-752db8ae-d643-4edf-bfc0-b5f022f225d3.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
687;1; Шпатель прямоугольный 400мм;Шпатели;43680;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель прямоугольный 400мм; Шпатель прямоугольный 400мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e3c78d97-e281-4177-8ca5-49ba20a8f487.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
688;1; Шпатель прямоугольный 450мм;Шпатели;49140;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель прямоугольный 450мм; Шпатель прямоугольный 450мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ea516630-0f88-44c0-84c0-07590bde0fc7.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
689;1; Наконечник для поликарбоната;Аксессуары для поликарбоната;50000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Наконечник для поликарбоната; Наконечник для поликарбоната;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ea64e478-0c4e-433e-abfd-01716d705ad7.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
690;1; Соединитель для поликарбоната ;Аксессуары для поликарбоната;130000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Соединитель для поликарбоната ; Соединитель для поликарбоната ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-4754e665-c554-4ad4-b00e-1931ad1c6dff.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
691;1; Шпатель трапеция 250мм;Шпатели;20000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель трапеция 250мм; Шпатель трапеция 250мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-65cda5ae-a8e9-4620-92d0-5a0098cd5774.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
692;1; Клапан для поликарбоната;Аксессуары для поликарбоната;5000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Клапан для поликарбоната; Клапан для поликарбоната;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0dde3d90-ca31-4073-9aae-e97632a2cdc8.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
693;1; Шпатель трапеция 350мм;Шпатели;30000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель трапеция 350мм; Шпатель трапеция 350мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-22604d77-ddb3-4f09-8c49-8d9ce94f0e57.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
694;1; Макловица с деревянной ручкой 150*150мм;Кисти;12000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Макловица с деревянной ручкой 150*150мм; Макловица с деревянной ручкой 150*150мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-34eee0ea-54a3-411f-bb61-1cafeaa05108.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
695;1; Наливной пол Ventum 550 ;Напольное покрытие;48000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Наливной пол Ventum 550 ; Наливной пол Ventum 550 ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9d0a4499-b042-46cc-b28c-eb32f9ac6e38.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
696;1; Фуга премиум для бассейнов Ventum 902 1кг;Заполнитель швов;12000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга премиум для бассейнов Ventum 902 1кг; Фуга премиум для бассейнов Ventum 902 1кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-03f5b7b4-3395-4c5f-b087-4286e09ddb76.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
697;1; Фуга премиум для бассейнов Ventum 902 3кг;Заполнитель швов;25500;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга премиум для бассейнов Ventum 902 3кг; Фуга премиум для бассейнов Ventum 902 3кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-31897ded-b3b9-4902-b1fa-1057e7403a4e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
698;1; Фуга премиум для бассейнов Ventum 902 5кг;Заполнитель швов;39000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга премиум для бассейнов Ventum 902 5кг; Фуга премиум для бассейнов Ventum 902 5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2dcdee4f-957c-497c-8898-fa7f8766eedd.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
699;1; Фуга Эко для бассейнов Ventum 902 1кг;Заполнитель швов;10000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга Эко для бассейнов Ventum 902 1кг; Фуга Эко для бассейнов Ventum 902 1кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-de560b18-eea3-44f2-abff-fd8aeced3fd5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
700;1; Фуга Эко для бассейнов Ventum 902 3кг;Заполнитель швов;28000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга Эко для бассейнов Ventum 902 3кг; Фуга Эко для бассейнов Ventum 902 3кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d27c602b-e01d-469b-95c4-f8b818ff3469.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
701;1; Фуга Эко для бассейнов Ventum 902 5кг;Заполнитель швов;45000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга Эко для бассейнов Ventum 902 5кг; Фуга Эко для бассейнов Ventum 902 5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-58177993-f3dc-4b7a-9ff8-dcdc6293ea59.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
702;1; Фуга силикон для бассейнов Ventum 902 1кг;Заполнитель швов;20748;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга силикон для бассейнов Ventum 902 1кг; Фуга силикон для бассейнов Ventum 902 1кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3b5af3b1-3d97-4116-903d-4c7b09eda123.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
703;1; Фуга силикон для бассейнов Ventum 902 5кг;Заполнитель швов;84083;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга силикон для бассейнов Ventum 902 5кг; Фуга силикон для бассейнов Ventum 902 5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2bf5c1b9-4bda-497b-ad06-87260f09e07e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
704;1; Фуга шоколад для бассейнов Ventum 902 1кг;Заполнитель швов;25116;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Фуга шоколад для бассейнов Ventum 902 1кг; Фуга шоколад для бассейнов Ventum 902 1кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2ed01d39-19fd-474d-80c6-a3ca0fc1042a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
705;1; Саморез семечка острый 1,3мм ;Саморезы и шурупы;35000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез семечка острый 1,3мм ; Саморез семечка острый 1,3мм ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c39fd89a-14aa-4353-aebc-f64bffe7c8d9.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
706;1; Саморез семечка острый 1,6мм ;Саморезы и шурупы;35000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез семечка острый 1,6мм ; Саморез семечка острый 1,6мм ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c12b56dc-97c8-4ca8-a7b9-4fee7ba39312.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
707;1; Саморез семечка сверло 1,6мм ;Саморезы и шурупы;35000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез семечка сверло 1,6мм ; Саморез семечка сверло 1,6мм ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c197c78f-b12b-44cf-a9a1-022988833353.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
708;1; Саморез семечка сверло 1,9мм ;Саморезы и шурупы;35000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез семечка сверло 1,9мм ; Саморез семечка сверло 1,9мм ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-83c8285e-bfef-40ac-8758-5b334033c7d4.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
709;1; Сетка запасная для рубанок 140*40 Matrix;Столярно-слесарный инструмент;15000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Сетка запасная для рубанок 140*40 Matrix; Сетка запасная для рубанок 140*40 Matrix;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-66b29b40-9fd5-4df9-b627-5712aede24d8.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
710;1; Профиль-направляющий М 28х27 3м (цена за 1м);Профиль для гипсокартона и пластика;4400;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Профиль-направляющий М 28х27 3м (цена за 1м); Профиль-направляющий М 28х27 3м (цена за 1м);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d07d191c-0607-4ab6-94dd-c32770205ad9.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
711;1; Акриловая грунтовка Hayat 1кг;Грунтовки;38220;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Акриловая грунтовка Hayat 1кг; Акриловая грунтовка Hayat 1кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-7123a309-c728-4cee-aa81-36d053dd7be0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
712;1; Акриловая грунтовка Hayat 2,8кг;Грунтовки;65519;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Акриловая грунтовка Hayat 2,8кг; Акриловая грунтовка Hayat 2,8кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-620323d6-5c90-47c7-984b-3772dcb9957e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
713;1; Акриловая грунтовка Ventum 001 1кг;Грунтовки;45000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Акриловая грунтовка Ventum 001 1кг; Акриловая грунтовка Ventum 001 1кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-515d39a1-68a3-44ad-986f-1aea58e2859a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
714;1; Усиленная Акриловая грунтовка Ventum 001 1кг;Грунтовки;60000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Усиленная Акриловая грунтовка Ventum 001 1кг; Усиленная Акриловая грунтовка Ventum 001 1кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8fc8531c-663b-4e5c-a373-f2b0ef667e38.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
715;1; Акриловая грунтовка Ventum 005 5кг;Грунтовки;125000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Акриловая грунтовка Ventum 005 5кг; Акриловая грунтовка Ventum 005 5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-f055154d-4502-447d-a2b1-4040e7263690.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
716;1; Акриловая грунтовка Megamix 1кг;Грунтовки;70000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Акриловая грунтовка Megamix 1кг; Акриловая грунтовка Megamix 1кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-18dc70e1-01be-4351-89a5-1bcaef854699.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
717;1; Акриловая грунтовка Megamix 2.5кг;Грунтовки;115000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Акриловая грунтовка Megamix 2.5кг; Акриловая грунтовка Megamix 2.5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-26b59378-720e-4001-9586-e377adae4872.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
718;1; Дюбель парашют 10*90M;Крепеж для фасадных систем;2000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*90M; Дюбель парашют 10*90M;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3a7ceb3c-cbb3-479f-8c33-bff63fc5683c.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
719;1; Дюбель парашют 10*120P;Крепеж для фасадных систем;1500;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*120P; Дюбель парашют 10*120P;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-44711795-df3b-473d-9a46-7343b356dc1b.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
720;1; Дюбель парашют 10*120MT;Крепеж для фасадных систем;2800;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*120MT; Дюбель парашют 10*120MT;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-548e84b5-ea94-4586-8e58-11c45d6149c2.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
721;1; Дюбель парашют 10*140P;Крепеж для фасадных систем;1600;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*140P; Дюбель парашют 10*140P;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-b64d3929-8613-4dea-b701-6f7636c727b0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
722;1; Дюбель парашют 10*140MT;Крепеж для фасадных систем;2800;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*140MT; Дюбель парашют 10*140MT;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ef1787ec-c47f-4566-8283-ef7f751f1ad6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
723;1; Дюбель парашют 10*160P;Крепеж для фасадных систем;1800;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*160P; Дюбель парашют 10*160P;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d81e5227-72a1-4b5f-840c-3a2d5ce59a80.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
724;1; Дюбель парашют 10*160M;Крепеж для фасадных систем;2600;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*160M; Дюбель парашют 10*160M;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0b2d543f-547a-43ff-9d4b-98bc9d27c602.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
725;1; Минеральная вата Ecover с фольгой 15 кв ;Минеральная вата;205000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Ecover с фольгой 15 кв ; Минеральная вата Ecover с фольгой 15 кв ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-7f3ec60b-cffd-4314-ac44-493ed9ff3e66.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
726;1; Минеральная вата Knauf Плита 9 кв TR-035 50 мм;Минеральная вата;382196;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Knauf Плита 9 кв TR-035 50 мм; Минеральная вата Knauf Плита 9 кв TR-035 50 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0ceacd82-5bf0-4f67-83fa-0debd930339e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
727;1; Минеральная вата Knauf Защита от Жары 6,1 кв TR-037 50 мм;Минеральная вата;350000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Knauf Защита от Жары 6,1 кв TR-037 50 мм; Минеральная вата Knauf Защита от Жары 6,1 кв TR-037 50 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-071785a0-91bf-4df4-bc3c-9c9690e26a34.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
